location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,SCI,Save the Children International,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,SCI,Save the Children International,International NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,SERVE,Serving Emergency Relief and Vocational Enterprises,International NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,SVA,Shanti Volunteer Association ,International NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,TWOAO,Tawhid Welfare Organization for Afghanistan's Orphans,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,TdH,Terre des Hommes,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UMCA,United Medical Center for Afghan,National NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UMCA,United Medical Center for Afghan,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UN Women,United Nations Entity for Gender Equality and the Empowerment of Women,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UN-Habitat,United Nations Human Settlements Programme,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UN-Habitat,United Nations Human Settlements Programme,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNFPA,United Nations Population Fund,United Nations,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNFPA,United Nations Population Fund,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNICEF,United Nations Children's Fund,United Nations,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNICEF,United Nations Children's Fund,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNICEF,United Nations Children's Fund,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNMAS,United Nations Mine Action Service,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,UNOPS,United Nations Office for Project Services,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WADAN,Welfare Association for Development of Afghanistan,National NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WADAN,Welfare Association for Development of Afghanistan,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WAW,Women for Afghan Women,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WC-UK,War Child UK,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WCC,World Council of Churches,International NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WHO,World Health Organization,United Nations,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,WHO,World Health Organization,United Nations,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,YVO,Your Voice Organisation,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Jalalabad,AF06,Nangarhar,AF0601,Jalalabad,2,YVO,Your Voice Organisation,National NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,AADA,Agency for Assistance and Development of Afghanistan,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,AKHS,Aga Khan Health Service,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,ARADA,Agency for Rehabilitation Assistance & Development of Afghanistan,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,AYSO,Afghan  Youth Service Organization,National NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,AYSO,Afghan  Youth Service Organization,National NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,CAI,Central Asia Institution,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,CORDAID,Catholic Organization for Relief and Development Aid,International NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,HEWAD,Hewad Reconstruction on Health and Humanitarian Assistance Committee,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,HN-TPO,Health Net - Trans cultural Psychosocial Organization,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,HRDA,Human Resource Development Agency,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IOM,International Organization for Migration,United Nations,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IR,Islamic Relief Worldwide,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IRC,International Rescue Committee,International NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IRC,International Rescue Committee,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,IRC,International Rescue Committee,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,JACK,Just for Afghan Capacity and Knowledge,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,JEN,Japan Emergency NGO,International NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,JENHO,Joint Efforts National Humanitarian Organization,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,MCPA,Mine Clearence Program for Afghanistan ,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,MOVE,MOVE Welfare Organization,National NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,MOVE,MOVE Welfare Organization,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,MSF,Doctors Without Borders,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,NRC,Norwegian Refugee Council,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,OPHA,Organization For People's Health In Action,National NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,OPHA,Organization For People's Health In Action,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,ORCD,Organization for Research and Community Development,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,SCI,Save the Children International,International NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,SERVE,Serving Emergency Relief and Vocational Enterprises,International NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UN Women,United Nations Entity for Gender Equality and the Empowerment of Women,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UN-Habitat,United Nations Human Settlements Programme,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UN-Habitat,United Nations Human Settlements Programme,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNFPA,United Nations Population Fund,United Nations,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNFPA,United Nations Population Fund,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNICEF,United Nations Children's Fund,United Nations,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNICEF,United Nations Children's Fund,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,UNMAS,United Nations Mine Action Service,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,VDO,Village Development Organization,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,WADAN,Welfare Association for Development of Afghanistan,National NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,WADAN,Welfare Association for Development of Afghanistan,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,WAW,Women for Afghan Women,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,WHO,World Health Organization,United Nations,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kama,AF06,Nangarhar,AF0605,Kama,2,WHO,World Health Organization,United Nations,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,AAA,Action Aid Afghanistan,International NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,ACDO,Afghan Community Development Organization,National NGO,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,ACHRO,Association of Chief Human Resource Officers,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,AHDAA,Agency for Humanitarian Development Assistance for Afghanistan,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,AKHS,Aga Khan Health Service,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,ARWEO,Afghanistan Rehabilitation and Women Education Organization ,National NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,AYSO,Afghan  Youth Service Organization,National NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,BRAC,Bangladesh Rural Advancement Committee Afghanistan,International NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,DDG,Danish Demining Group,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,DRC,Danish Refugee Council,International NGO,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,HADAAF,Humanitarian Assistance and Development Association for Afghanistan ,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,HN-TPO,Health Net - Trans cultural Psychosocial Organization,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,HT,Halo Trust ,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IOM,International Organization for Migration,United Nations,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IOM,International Organization for Migration,United Nations,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IR,Islamic Relief Worldwide,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,IRC,International Rescue Committee,International NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,JACK,Just for Afghan Capacity and Knowledge,National NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,JACK,Just for Afghan Capacity and Knowledge,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,JEN,Japan Emergency NGO,International NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,JEN,Japan Emergency NGO,International NGO,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,JENHO,Joint Efforts National Humanitarian Organization,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,JENHO,Joint Efforts National Humanitarian Organization,National NGO,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,MOVE,MOVE Welfare Organization,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,NRC,Norwegian Refugee Council,International NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,ORCD,Organization for Research and Community Development,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,PUI,Première Urgence Internationale,International NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,SCI,Save the Children International,International NGO,HEA,Health,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,SCI,Save the Children International,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,SCI,Save the Children International,International NGO,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,SHUHADA,Shuhada Organization,National NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,UN Women,United Nations Entity for Gender Equality and the Empowerment of Women,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,UNICEF,United Nations Children's Fund,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,UNMAS,United Nations Mine Action Service,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,WADAN,Welfare Association for Development of Afghanistan,National NGO,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Khogyani,AF06,Nangarhar,AF0608,Khogyani,2,WDIO,Watan Development and Initiative Organization,National NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,ADA,Afghan Development Association,National NGO,EDU,Education,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,AKHS,Aga Khan Health Service,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,ARADA,Agency for Rehabilitation Assistance & Development of Afghanistan,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,ARCIO,Afghanistan Resilience & Climate Initiative Organization,National NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,CORDAID,Catholic Organization for Relief and Development Aid,International NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,DRC,Danish Refugee Council,International NGO,FSC,Food Security,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,IOM,International Organization for Migration,United Nations,WSH,Water Sanitation Hygiene,2025-07-01,2025-09-30
AFG,True,True,Nangarhar,Kot,AF06,Nangarhar,AF0613,Kot,2,IR,Islamic Relief Worldwide,International NGO,NUT,Nutrition,2025-07-01,2025-09-30
